index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
themecat-204,O=C=O,[H][H],CO,[In].[Zr],0.44,1.0,249.85,50.0,4.0,18.0,2.0,99.9,themecat
themecat-205,O=C=O,[H][H],CO,[In].[Zr],1.1199999999999999,1.0,279.85,50.0,4.0,18.0,2.0,99.9,themecat
themecat-206,O=C=O,[H][H],CO,[In].[Zr],3.19,1.0,249.85,50.0,4.0,18.0,2.0,98.74,themecat
themecat-207,O=C=O,[H][H],CO,[In].[Zr],7.19,1.0,279.85,50.0,4.0,18.0,2.0,98.74,themecat
themecat-208,O=C=O,[H][H],CO,[In].[Zr],2.2399999999999998,1.0,249.85,50.0,4.0,18.0,2.0,96.8,themecat
themecat-209,O=C=O,[H][H],CO,[In].[Zr],5.89,1.0,279.85,50.0,4.0,18.0,2.0,96.8,themecat
themecat-210,O=C=O,[H][H],CO,[In].[Zr],1.82,1.0,249.85,50.0,4.0,18.0,2.0,89.3,themecat
themecat-211,O=C=O,[H][H],CO,[In].[Zr],4.43,1.0,279.85,50.0,4.0,18.0,2.0,89.3,themecat
themecat-212,O=C=O,[H][H],CO,[In],2.33,1.0,249.85,50.0,4.0,18.0,1.0,100.0,themecat
themecat-213,O=C=O,[H][H],CO,[Zr],0.0,1.0,249.85,50.0,4.0,18.0,1.0,100.0,themecat
themecat-214,O=C=O,[H][H],CO,[In].[Zr],6.4,1.0,279.85,50.0,4.0,18.0,2.0,99.9,themecat
themecat-215,O=C=O,[H][H],CO,[In].[Zr],59.3,1.0,299.85,40.0,4.0,40.0,2.0,94.2,themecat
themecat-216,O=C=O,[H][H],CO,[In].[Zr],42.25,1.0,284.85,40.0,4.0,40.0,2.0,94.2,themecat
themecat-217,O=C=O,[H][H],CO,[In].[Zr],25.919999999999998,1.0,269.85,40.0,4.0,40.0,2.0,94.2,themecat
themecat-218,O=C=O,[H][H],CO,[In].[Zr],10.79,1.0,254.85,40.0,4.0,40.0,2.0,94.2,themecat
themecat-219,O=C=O,[H][H],CO,[In].[Y].[Zr],12.790000000000001,1.0,254.85,40.0,4.0,40.0,3.0,93.6,themecat
themecat-220,O=C=O,[H][H],CO,[In].[Y].[Zr],24.169999999999998,1.0,269.85,40.0,4.0,40.0,3.0,93.6,themecat
themecat-221,O=C=O,[H][H],CO,[In].[Y].[Zr],41.85,1.0,284.85,40.0,4.0,40.0,3.0,93.6,themecat
themecat-222,O=C=O,[H][H],CO,[In].[Y].[Zr],55.879999999999995,1.0,299.85,40.0,4.0,40.0,3.0,93.6,themecat
themecat-223,O=C=O,[H][H],CO,[In].[La].[Zr],28.12,1.0,269.85,40.0,4.0,40.0,3.0,92.4,themecat
themecat-224,O=C=O,[H][H],CO,[In].[La].[Zr],11.72,1.0,254.85,40.0,4.0,40.0,3.0,92.4,themecat
themecat-225,O=C=O,[H][H],CO,[In].[La].[Zr],48.59,1.0,284.85,40.0,4.0,40.0,3.0,92.4,themecat
themecat-226,O=C=O,[H][H],CO,[In].[La].[Zr],54.15,1.0,299.85,40.0,4.0,40.0,3.0,92.4,themecat
themecat-227,O=C=O,[H][H],CO,[In].[Y].[Zr],13.850000000000001,1.0,254.85,40.0,4.0,40.0,3.0,93.5,themecat
themecat-228,O=C=O,[H][H],CO,[In].[Y].[Zr],28.98,1.0,284.85,40.0,4.0,40.0,3.0,93.5,themecat
themecat-229,O=C=O,[H][H],CO,[In].[Y].[Zr],46.800000000000004,1.0,299.85,40.0,4.0,40.0,3.0,93.5,themecat
themecat-230,O=C=O,[H][H],CO,[In].[Y].[Zr],19.64,1.0,269.85,40.0,4.0,40.0,3.0,93.5,themecat
themecat-231,O=C=O,[H][H],CO,[In].[Y].[Zr],10.66,1.0,254.85,40.0,4.0,40.0,3.0,92.9,themecat
themecat-232,O=C=O,[H][H],CO,[In].[Y].[Zr],17.39,1.0,269.85,40.0,4.0,40.0,3.0,92.9,themecat
themecat-233,O=C=O,[H][H],CO,[In].[Y].[Zr],24.169999999999998,1.0,284.85,40.0,4.0,40.0,3.0,92.9,themecat
themecat-234,O=C=O,[H][H],CO,[In].[Y].[Zr],35.480000000000004,1.0,299.85,40.0,4.0,40.0,3.0,92.9,themecat
themecat-265,O=C=O,[H][H],CO,[Pd].[Zr],0.1,1.0,249.85,50.0,3.0,18.0,2.0,88.6,themecat
themecat-266,O=C=O,[H][H],CO,[Pd].[Si],0.3,1.0,249.85,50.0,3.0,18.0,2.0,94.1,themecat
themecat-267,O=C=O,[H][H],CO,[Pd].[Cr],2.82,1.0,249.85,50.0,3.0,18.0,2.0,86.3,themecat
themecat-268,O=C=O,[H][H],CO,[Pd].[Ti],3.62,1.0,249.85,50.0,3.0,18.0,2.0,92.3,themecat
themecat-269,O=C=O,[H][H],CO,[Pd].[Al],6.09,1.0,249.85,50.0,3.0,18.0,2.0,90.4,themecat
themecat-270,O=C=O,[H][H],CO,[Cu].[Zn],25.319999999999997,1.0,249.85,50.0,3.0,18.0,2.0,87.5,themecat
themecat-271,O=C=O,[H][H],CO,[Pd].[Zn],31.019999999999996,1.0,249.85,50.0,3.0,18.0,2.0,92.2,themecat
themecat-272,O=C=O,[H][H],CO,[Pd].[Ga],60.5,1.0,249.85,50.0,3.0,18.0,2.0,83.6,themecat
themecat-273,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],50.629999999999995,1.0,249.85,50.0,3.0,12.0,4.0,59.0,themecat
themecat-274,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],47.38,1.0,249.85,50.0,3.0,12.0,4.0,57.0,themecat
themecat-275,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Ce],43.29,1.0,249.85,50.0,3.0,12.0,4.0,58.0,themecat
themecat-276,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[La],40.78,1.0,249.85,50.0,3.0,12.0,4.0,58.0,themecat
themecat-277,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Mn],38.32,1.0,249.85,50.0,3.0,12.0,4.0,58.0,themecat
themecat-278,O=C=O,[H][H],CO,[Cu].[Zn].[Al],31.25,1.0,249.85,50.0,3.0,12.0,3.0,58.0,themecat
themecat-279,O=C=O,[H][H],CO,[Cu].[Zr],3.2399999999999998,1.0,219.85,30.0,3.0,3.17,2.0,50.0,themecat
themecat-280,O=C=O,[H][H],CO,[Cu].[Zr],2.11,1.0,199.85,30.0,3.0,3.17,2.0,50.0,themecat
themecat-281,O=C=O,[H][H],CO,[Cu].[Zr],4.64,1.0,239.85,30.0,3.0,3.17,2.0,50.0,themecat
themecat-282,O=C=O,[H][H],CO,[Cu].[Zr],5.17,1.0,259.85,30.0,3.0,3.17,2.0,50.0,themecat
themecat-283,O=C=O,[H][H],CO,[Cu].[Zr],4.859999999999999,1.0,279.85,30.0,3.0,3.17,2.0,50.0,themecat
themecat-284,O=C=O,[H][H],CO,[Cu].[Zr].[La],3.4799999999999995,1.0,219.85,30.0,3.0,3.17,3.0,49.75,themecat
themecat-285,O=C=O,[H][H],CO,[Cu].[Zr].[La],2.22,1.0,199.85,30.0,3.0,3.17,3.0,49.75,themecat
themecat-286,O=C=O,[H][H],CO,[Cu].[Zr].[La],4.96,1.0,239.85,30.0,3.0,3.17,3.0,49.75,themecat
themecat-287,O=C=O,[H][H],CO,[Cu].[Zr].[La],5.38,1.0,259.85,30.0,3.0,3.17,3.0,49.75,themecat
themecat-288,O=C=O,[H][H],CO,[Cu].[Zr].[La],4.96,1.0,279.85,30.0,3.0,3.17,3.0,49.75,themecat
themecat-289,O=C=O,[H][H],CO,[Cu].[Zr].[La],3.91,1.0,219.85,30.0,3.0,3.17,3.0,49.25,themecat
themecat-290,O=C=O,[H][H],CO,[Cu].[Zr].[La],4.33,1.0,219.85,30.0,3.0,3.17,3.0,48.25,themecat
themecat-291,O=C=O,[H][H],CO,[Cu].[Zr].[La],4.41,1.0,219.85,30.0,3.0,3.17,3.0,47.5,themecat
themecat-292,O=C=O,[H][H],CO,[Cu].[Zr].[La],2.85,1.0,199.85,30.0,3.0,3.17,3.0,47.5,themecat
themecat-293,O=C=O,[H][H],CO,[Cu].[Zr].[La],6.02,1.0,239.85,30.0,3.0,3.17,3.0,47.5,themecat
themecat-294,O=C=O,[H][H],CO,[Cu].[Zr].[La],6.23,1.0,259.85,30.0,3.0,3.17,3.0,47.5,themecat
themecat-295,O=C=O,[H][H],CO,[Cu].[Zr].[La],5.38,1.0,279.85,30.0,3.0,3.17,3.0,47.5,themecat
themecat-296,O=C=O,[H][H],CO,[Cu].[Zr].[La],4.54,1.0,219.85,30.0,3.0,3.17,3.0,48.75,themecat
themecat-297,O=C=O,[H][H],CO,[Cu].[Zr].[La],2.96,1.0,199.85,30.0,3.0,3.17,3.0,48.75,themecat
themecat-298,O=C=O,[H][H],CO,[Cu].[Zr].[La],6.23,1.0,239.85,30.0,3.0,3.17,3.0,48.75,themecat
themecat-299,O=C=O,[H][H],CO,[Cu].[Zr].[La],6.65,1.0,259.85,30.0,3.0,3.17,3.0,48.75,themecat
themecat-300,O=C=O,[H][H],CO,[Cu].[Zr].[La],5.17,1.0,279.85,30.0,3.0,3.17,3.0,48.75,themecat
themecat-301,O=C=O,[H][H],CO,[In],5.92,1.0,249.85,30.0,3.0,8.64,1.0,100.0,themecat
themecat-302,O=C=O,[H][H],CO,[Ir].[In],13.669999999999998,1.0,249.85,30.0,3.0,8.64,2.0,98.7,themecat
themecat-303,O=C=O,[H][H],CO,[Ir].[In],14.44,1.0,249.85,30.0,3.0,8.64,2.0,98.7,themecat
themecat-304,O=C=O,[H][H],CO,[Pd].[In],14.71,1.0,249.85,30.0,3.0,8.64,2.0,98.7,themecat
themecat-305,O=C=O,[H][H],CO,[Pd].[In],15.079999999999998,1.0,249.85,30.0,3.0,8.64,2.0,98.7,themecat
themecat-306,O=C=O,[H][H],CO,[Ir].[Pd].[In],13.52,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-307,O=C=O,[H][H],CO,[Ir].[Pd].[In],29.580000000000002,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-308,O=C=O,[H][H],CO,[Ir].[Pd].[In],18.14,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-309,O=C=O,[H][H],CO,[Ir].[Pd].[In],16.6,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-310,O=C=O,[H][H],CO,[Ir].[Pd].[In],21.55,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-311,O=C=O,[H][H],CO,[Ir].[Pd].[In],11.450000000000001,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-312,O=C=O,[H][H],CO,[Ir].[Pd].[In],13.73,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-313,O=C=O,[H][H],CO,[Ir].[Pd].[In],14.19,1.0,249.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-314,O=C=O,[H][H],CO,[Pd].[In],26.33,1.0,249.85,30.0,3.0,8.64,2.0,98.7,themecat
themecat-315,O=C=O,[H][H],CO,[Ir].[In],14.87,1.0,249.85,30.0,3.0,8.64,2.0,98.7,themecat
themecat-316,O=C=O,[H][H],CO,[Ir].[Pd].[In],12.27,1.0,249.85,30.0,3.0,8.64,3.0,99.7,themecat
themecat-317,O=C=O,[H][H],CO,[Ir].[Pd].[In],25.97,1.0,249.85,30.0,3.0,8.64,3.0,97.2,themecat
themecat-318,O=C=O,[H][H],CO,[Ir].[Pd].[In],20.8,1.0,249.85,30.0,3.0,8.64,3.0,94.6,themecat
themecat-319,O=C=O,[H][H],CO,[Ir].[Pd].[In],15.24,1.0,249.85,30.0,3.0,8.64,3.0,87.5,themecat
themecat-320,O=C=O,[H][H],CO,[Ir].[Pd].[In],55.58,1.0,249.85,30.0,3.0,17.28,3.0,98.7,themecat
themecat-321,O=C=O,[H][H],CO,[Ir].[Pd].[In],98.4,1.0,249.85,30.0,3.0,34.56,3.0,98.7,themecat
themecat-322,O=C=O,[H][H],CO,[Ir].[Pd].[In],125.29999999999998,1.0,249.85,30.0,3.0,51.84,3.0,98.7,themecat
themecat-323,O=C=O,[H][H],CO,[Ir].[Pd].[In],16.06,1.0,199.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-324,O=C=O,[H][H],CO,[Ir].[Pd].[In],21.95,1.0,224.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-325,O=C=O,[H][H],CO,[Ir].[Pd].[In],30.349999999999998,1.0,274.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-326,O=C=O,[H][H],CO,[Ir].[Pd].[In],29.5,1.0,299.85,30.0,3.0,8.64,3.0,98.7,themecat
themecat-327,O=C=O,[H][H],CO,[Pd].[Pt].[In],60.919999999999995,1.0,299.85,50.0,4.0,21.0,3.0,98.1,themecat
themecat-328,O=C=O,[H][H],CO,[Pd].[Pt].[In],55.50000000000001,1.0,299.85,50.0,4.0,21.0,3.0,98.2,themecat
themecat-329,O=C=O,[H][H],CO,[Pd].[In],55.38999999999999,1.0,299.85,50.0,4.0,21.0,2.0,97.4,themecat
themecat-330,O=C=O,[H][H],CO,[Pd].[Pt].[In],53.54,1.0,299.85,50.0,4.0,21.0,3.0,97.6,themecat
themecat-331,O=C=O,[H][H],CO,[Pd].[Pt].[In],52.449999999999996,1.0,279.85,50.0,4.0,21.0,3.0,98.1,themecat
themecat-332,O=C=O,[H][H],CO,[Pt].[In],51.019999999999996,1.0,299.85,50.0,4.0,21.0,2.0,98.6,themecat
themecat-333,O=C=O,[H][H],CO,[Pd].[Pt].[In],47.55,1.0,279.85,50.0,4.0,21.0,3.0,98.2,themecat
themecat-334,O=C=O,[H][H],CO,[Pd].[Pt].[In],45.18,1.0,259.85,50.0,4.0,21.0,3.0,98.1,themecat
themecat-335,O=C=O,[H][H],CO,[Pd].[Pt].[In],44.06,1.0,279.85,50.0,4.0,21.0,3.0,97.6,themecat
themecat-336,O=C=O,[H][H],CO,[Pd].[In],42.38,1.0,279.85,50.0,4.0,21.0,2.0,97.4,themecat
themecat-337,O=C=O,[H][H],CO,[Pt].[In],41.71,1.0,279.85,50.0,4.0,21.0,2.0,98.6,themecat
themecat-338,O=C=O,[H][H],CO,[Pd].[Pt].[In],38.49,1.0,259.85,50.0,4.0,21.0,3.0,97.6,themecat
themecat-339,O=C=O,[H][H],CO,[Pd].[Pt].[In],37.59,1.0,259.85,50.0,4.0,21.0,3.0,98.2,themecat
themecat-340,O=C=O,[H][H],CO,[Pt].[In],35.25,1.0,259.85,50.0,4.0,21.0,2.0,98.6,themecat
themecat-341,O=C=O,[H][H],CO,[Pd].[Pt].[In],34.910000000000004,1.0,239.85,50.0,4.0,21.0,3.0,98.1,themecat
themecat-342,O=C=O,[H][H],CO,[Pd].[In],33.68,1.0,259.85,50.0,4.0,21.0,2.0,97.4,themecat
themecat-343,O=C=O,[H][H],CO,[Pd].[Pt].[In],29.54,1.0,239.85,50.0,4.0,21.0,3.0,98.2,themecat
themecat-344,O=C=O,[H][H],CO,[Pd].[Pt].[In],29.23,1.0,239.85,50.0,4.0,21.0,3.0,97.6,themecat
themecat-345,O=C=O,[H][H],CO,[Pt].[In],26.58,1.0,239.85,50.0,4.0,21.0,2.0,98.6,themecat
themecat-346,O=C=O,[H][H],CO,[Pd].[In],26.040000000000003,1.0,239.85,50.0,4.0,21.0,2.0,97.4,themecat
themecat-347,O=C=O,[H][H],CO,[Pd].[Pt].[In],22.15,1.0,219.85,50.0,4.0,21.0,3.0,98.1,themecat
themecat-348,O=C=O,[H][H],CO,[Pd].[Pt].[In],19.38,1.0,219.85,50.0,4.0,21.0,3.0,97.6,themecat
themecat-349,O=C=O,[H][H],CO,[Pt].[In],16.619999999999997,1.0,219.85,50.0,4.0,21.0,2.0,98.6,themecat
themecat-350,O=C=O,[H][H],CO,[Pd].[Pt].[In],16.619999999999997,1.0,219.85,50.0,4.0,21.0,3.0,98.2,themecat
themecat-351,O=C=O,[H][H],CO,[Pd].[In],13.850000000000001,1.0,219.85,50.0,4.0,21.0,2.0,97.4,themecat
themecat-352,O=C=O,[H][H],CO,[La].[Cu].[O],7.4399999999999995,1.0,249.85,20.0,3.0,2.4,3.0,100.0,themecat
themecat-353,O=C=O,[H][H],CO,[La].[Cu].[O],2.1399999999999997,1.0,249.85,20.0,3.0,2.4,3.0,100.0,themecat
themecat-354,O=C=O,[H][H],CO,[La].[Cu].[O],1.0999999999999999,1.0,249.85,20.0,3.0,2.4,3.0,100.0,themecat
themecat-355,O=C=O,[H][H],CO,[La].[Cu].[O],0.1,1.0,249.85,20.0,3.0,2.4,3.0,100.0,themecat
themecat-356,O=C=O,[H][H],CO,[La],0.0,1.0,249.85,20.0,3.0,2.4,1.0,100.0,themecat
themecat-357,O=C=O,[H][H],CO,[In].[Zr],8.15,1.0,249.85,50.0,4.0,20.0,2.0,94.9,themecat
themecat-358,O=C=O,[H][H],CO,[In],5.029999999999999,1.0,249.85,30.0,4.0,20.0,1.0,100.0,themecat
themecat-359,O=C=O,[H][H],CO,[In].[Co],20.19,1.0,239.85,40.0,3.0,23.04,2.0,61.0,themecat
themecat-360,O=C=O,[H][H],CO,[In].[Co],22.12,1.0,254.85,40.0,3.0,23.04,2.0,61.0,themecat
themecat-361,O=C=O,[H][H],CO,[In].[Co],23.7,1.0,269.85,40.0,3.0,23.04,2.0,61.0,themecat
themecat-362,O=C=O,[H][H],CO,[In].[Co],23.200000000000003,1.0,284.85,40.0,3.0,23.04,2.0,61.0,themecat
themecat-363,O=C=O,[H][H],CO,[In].[Co],23.65,1.0,299.85,40.0,3.0,23.04,2.0,61.0,themecat
themecat-364,O=C=O,[H][H],CO,[In].[Co].[K],6.4,1.0,239.85,40.0,3.0,23.04,3.0,56.9,themecat
themecat-365,O=C=O,[H][H],CO,[In].[Co].[K],7.9399999999999995,1.0,254.85,40.0,3.0,23.04,3.0,57.9,themecat
themecat-366,O=C=O,[H][H],CO,[In].[Co].[K],8.23,1.0,269.85,40.0,3.0,23.04,3.0,58.9,themecat
themecat-367,O=C=O,[H][H],CO,[In].[Co].[K],9.51,1.0,284.85,40.0,3.0,23.04,3.0,59.9,themecat
themecat-368,O=C=O,[H][H],CO,[In].[Co].[K],9.9,1.0,299.85,40.0,3.0,23.04,3.0,60.9,themecat
themecat-369,O=C=O,[H][H],CO,[Cu].[Zn].[Al],12.389999999999999,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-370,O=C=O,[H][H],CO,[Cu].[Zn].[Al],4.18,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-371,O=C=O,[H][H],CO,[Cu].[Zn].[Al],6.710000000000001,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-372,O=C=O,[H][H],CO,[Cu].[Zn].[Al],11.129999999999999,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-373,O=C=O,[H][H],CO,[Cu].[Zn].[Al],9.08,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-374,O=C=O,[H][H],CO,[Cu].[Zn].[Al],2.07,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-375,O=C=O,[H][H],CO,[Cu].[Zn].[Al],6.15,1.0,239.85,30.0,3.0,3.6,3.0,65.0,themecat
themecat-376,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Zr],4.859999999999999,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-377,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Zr],4.9799999999999995,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-378,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Zr],4.9799999999999995,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-379,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Zr],5.489999999999999,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-380,O=C=O,[H][H],CO,[Cu].[Pd].[Zr],3.53,1.0,249.85,41.0,3.0,3.66,3.0,50.0,themecat
themecat-381,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Ce],4.1000000000000005,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-382,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Zr],4.859999999999999,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-383,O=C=O,[H][H],CO,[Cu].[Pd].[Ce],2.4,1.0,249.85,41.0,3.0,3.66,3.0,50.0,themecat
themecat-384,O=C=O,[H][H],CO,[Cu].[Pd].[Ti],2.74,1.0,249.85,41.0,3.0,3.66,3.0,50.0,themecat
themecat-385,O=C=O,[H][H],CO,[Cu].[Pd].[Ti].[Ce],3.25,1.0,249.85,41.0,3.0,3.66,4.0,50.0,themecat
themecat-386,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.8000000000000003,1.0,219.85,30.0,3.0,4.27,3.0,89.0,themecat
themecat-387,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.62,1.0,179.85000000000002,30.0,3.0,4.27,3.0,89.0,themecat
themecat-388,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.76,1.0,199.85,30.0,3.0,4.27,3.0,89.0,themecat
themecat-389,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],3.19,1.0,239.85,30.0,3.0,4.27,3.0,89.0,themecat
themecat-390,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],3.5000000000000004,1.0,259.85,30.0,3.0,4.27,3.0,89.0,themecat
themecat-391,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.4699999999999998,1.0,219.85,30.0,3.0,4.27,3.0,86.0,themecat
themecat-392,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.41,1.0,219.85,30.0,3.0,4.27,3.0,90.0,themecat
themecat-393,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],1.5699999999999998,1.0,219.85,30.0,3.0,4.27,3.0,79.7,themecat
themecat-394,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.0500000000000003,1.0,219.85,30.0,3.0,4.27,3.0,82.7,themecat
themecat-395,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],1.82,1.0,219.85,30.0,3.0,4.27,3.0,88.8,themecat
themecat-396,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],1.3,1.0,179.85000000000002,30.0,3.0,4.27,3.0,88.8,themecat
themecat-397,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],1.7999999999999998,1.0,199.85,30.0,3.0,4.27,3.0,88.8,themecat
themecat-398,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.1999999999999997,1.0,239.85,30.0,3.0,4.27,3.0,88.8,themecat
themecat-399,O=C=O,[H][H],CO,[Cu].[Mg].[Ti],2.91,1.0,259.85,30.0,3.0,4.27,3.0,88.8,themecat
themecat-400,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.66,1.0,239.85,20.0,3.0,5.2,3.0,45.0,themecat
themecat-401,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],5.35,1.0,239.85,20.0,3.0,2.4,3.0,45.0,themecat
themecat-402,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],10.040000000000001,1.0,239.85,20.0,3.0,5.2,3.0,45.0,themecat
themecat-403,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],5.67,1.0,239.85,20.0,3.0,2.4,3.0,45.0,themecat
themecat-404,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],7.449999999999999,1.0,239.85,20.0,3.0,5.2,3.0,45.0,themecat
themecat-405,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],5.04,1.0,239.85,20.0,3.0,2.4,3.0,45.0,themecat
themecat-406,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],9.700000000000001,1.0,239.85,20.0,3.0,5.2,3.0,45.0,themecat
themecat-407,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],5.510000000000001,1.0,239.85,20.0,3.0,2.4,3.0,45.0,themecat
themecat-408,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],4.63,1.0,239.85,20.0,3.0,2.4,3.0,45.0,themecat
themecat-409,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],6.260000000000001,1.0,239.85,20.0,3.0,5.2,3.0,45.0,themecat
themecat-410,O=C=O,[H][H],CO,[Pd].[Zn].[Ce].[Ca],6.15,1.0,219.85,30.0,3.0,2.4,4.0,79.3,themecat
themecat-411,O=C=O,[H][H],CO,[Pd].[Zn].[Ce].[Ca],7.51,1.0,229.85,30.0,3.0,2.4,4.0,79.3,themecat
themecat-412,O=C=O,[H][H],CO,[Pd].[Zn].[Ce].[Ca],4.17,1.0,229.85,50.0,3.0,2.4,4.0,79.3,themecat
themecat-413,O=C=O,[H][H],CO,[Pd].[Zn].[Ce].[Ca],7.53,1.0,229.85,30.0,3.0,2.4,4.0,79.3,themecat
themecat-414,O=C=O,[H][H],CO,[Pd].[Zn].[Ce],5.04,1.0,219.85,30.0,3.0,2.4,3.0,80.9,themecat
themecat-415,O=C=O,[H][H],CO,[Pd].[Ce],0.95,1.0,219.85,30.0,3.0,2.4,2.0,92.2,themecat
themecat-416,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],4.5600000000000005,1.0,229.85,30.0,3.0,2.4,3.0,85.5,themecat
themecat-417,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],1.52,1.0,219.85,30.0,3.0,2.4,3.0,85.5,themecat
themecat-418,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],5.56,1.0,249.85,30.0,3.0,2.4,3.0,85.5,themecat
themecat-419,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],6.83,1.0,269.85,30.0,3.0,2.4,3.0,85.5,themecat
themecat-420,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],4.109999999999999,1.0,249.85,10.0,3.0,2.4,3.0,85.5,themecat
themecat-421,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],6.25,1.0,249.85,20.0,3.0,2.4,3.0,85.5,themecat
themecat-422,O=C=O,[H][H],CO,[Pd].[Zn].[Zr],5.57,1.0,249.85,30.0,3.0,2.4,3.0,85.5,themecat
themecat-423,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],5.75,1.0,229.85,30.0,3.0,2.4,4.0,84.2,themecat
themecat-424,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],3.04,1.0,219.85,30.0,3.0,2.4,4.0,84.2,themecat
themecat-425,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],7.53,1.0,249.85,30.0,3.0,2.4,4.0,84.2,themecat
themecat-426,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],7.95,1.0,269.85,30.0,3.0,2.4,4.0,84.2,themecat
themecat-427,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],5.64,1.0,249.85,10.0,3.0,2.4,4.0,84.2,themecat
themecat-428,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],8.15,1.0,249.85,20.0,3.0,2.4,4.0,84.2,themecat
themecat-429,O=C=O,[H][H],CO,[Pd].[Zn].[Zr].[Ca],7.4399999999999995,1.0,249.85,30.0,3.0,2.4,4.0,84.2,themecat
themecat-430,O=C=O,[H][H],CO,[Pd].[Mg].[Al],0.06,1.0,249.85,30.0,3.0,14.6,3.0,83.8,themecat
themecat-431,O=C=O,[H][H],CO,[Pd].[Zn].[Al],1.7500000000000002,1.0,249.85,30.0,3.0,14.6,3.0,83.8,themecat
